"","species","dband","location","hab","abundance","m","COEF","abu.corr","species.fb","lwa_m","lwa_sd","lwb_m","lwb_sd","maxTL","maxDepth","length","biomass"
"1270","Liopropoma mowbrayi",80,"Bonaire","deep",5,"m",1.181725224,5.90862612,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,22.0071009855571
"1271","Liopropoma mowbrayi",80,"Curacao","deep",13,"m",1.181725224,15.362427912,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,57.2184625624485
"1272","Liopropoma mowbrayi",80,"Roatan","deep",3,"m",2.472222222,7.416666666,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,27.6239059605411
"1273","Liopropoma mowbrayi",80,"Roatan","shallow",3,"m",2.472222222,7.416666666,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,27.6239059605411
"1274","Liopropoma mowbrayi",80,"St. Eustatius","deep",1,"m",3.768327681,3.768327681,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,14.0354062244231
"1275","Liopropoma mowbrayi",90,"Bonaire","deep",1,"m",1.187769118,1.187769118,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,4.42393111299993
"1276","Liopropoma mowbrayi",90,"Curacao","deep",24,"m",1.187769118,28.506458832,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,106.174346711998
"1277","Liopropoma mowbrayi",90,"Roatan","deep",30,"m",2.966666667,89.00000001,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,331.486871593536
"1278","Liopropoma mowbrayi",90,"Roatan","shallow",30,"m",2.966666667,89.00000001,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,331.486871593536
"1279","Liopropoma mowbrayi",90,"St. Eustatius","deep",1,"m",1,1,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,3.72457159052012
"1280","Liopropoma mowbrayi",100,"Curacao","deep",31,"m",1.379236425,42.756329175,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,159.249008960131
"1281","Liopropoma mowbrayi",100,"Roatan","deep",10,"m",1.483333333,14.83333333,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,55.2478119136331
"1282","Liopropoma mowbrayi",100,"Roatan","shallow",10,"m",1.483333333,14.83333333,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,55.2478119136331
"1283","Liopropoma mowbrayi",100,"St. Eustatius","deep",11,"m",1.546301253,17.009313783,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,63.352406890404
"1284","Liopropoma mowbrayi",110,"Curacao","deep",27,"m",1.161185714,31.352014278,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,116.77282168542
"1285","Liopropoma mowbrayi",110,"Roatan","deep",13,"m",1.934782609,25.152173917,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,93.6810724110792
"1286","Liopropoma mowbrayi",110,"Roatan","shallow",13,"m",1.934782609,25.152173917,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,93.6810724110792
"1287","Liopropoma mowbrayi",110,"St. Eustatius","deep",15,"m",1.300675371,19.510130565,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,72.6668780297372
"1288","Liopropoma mowbrayi",120,"Curacao","deep",3,"m",1.127104229,3.381312687,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,12.5939411726654
"1289","Liopropoma mowbrayi",120,"Roatan","deep",12,"m",2.170731707,26.048780484,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,97.0205477584012
"1290","Liopropoma mowbrayi",120,"Roatan","shallow",12,"m",2.170731707,26.048780484,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,97.0205477584012
"1291","Liopropoma mowbrayi",120,"St. Eustatius","deep",8,"m",3.838426787,30.707414296,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,114.371962905213
"1292","Liopropoma mowbrayi",130,"Curacao","deep",2,"m",1.303308391,2.606616782,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,9.70853081361016
"1293","Liopropoma mowbrayi",130,"Roatan","deep",7,"m",2.542857143,17.800000001,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,66.2973743149826
"1294","Liopropoma mowbrayi",130,"Roatan","shallow",7,"m",2.542857143,17.800000001,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,66.2973743149826
"1295","Liopropoma mowbrayi",130,"St. Eustatius","deep",4,"m",3.42437174,13.69748696,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,51.0172707927357
"1296","Liopropoma mowbrayi",140,"Roatan","deep",1,"m",1.893617021,1.893617021,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,7.05291215974193
"1297","Liopropoma mowbrayi",140,"Roatan","shallow",1,"m",1.893617021,1.893617021,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,7.05291215974193
"1298","Liopropoma mowbrayi",140,"St. Eustatius","deep",4,"m",5.143874644,20.575498576,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,76.6349174569567
"1299","Liopropoma mowbrayi",150,"Roatan","deep",1,"m",2.022727273,2.022727273,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,7.53379253638603
"1300","Liopropoma mowbrayi",150,"Roatan","shallow",1,"m",2.022727273,2.022727273,"Liopropoma mowbrayi",0.01122,0.00677551020408163,3.04,0.086734693877551,9,60,6.75,7.53379253638603
"1301","Liopropoma olneyi",110,"Bonaire","deep",3,"m",1.161185714,3.483557142,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,10.5962158036459
"1302","Liopropoma olneyi",110,"Curacao","deep",6,"m",1.161185714,6.967114284,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,21.1924316072918
"1303","Liopropoma olneyi",120,"Bonaire","deep",4,"m",1.127104229,4.508416916,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,13.713614167189
"1304","Liopropoma olneyi",120,"Curacao","deep",13,"m",1.127104229,14.652354977,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,44.5692460433643
"1305","Liopropoma olneyi",130,"Bonaire","deep",4,"m",1.303308391,5.213233564,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,15.857511625958
"1306","Liopropoma olneyi",130,"Curacao","deep",8,"m",1.303308391,10.426467128,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,31.715023251916
"1307","Liopropoma olneyi",140,"Bonaire","deep",9,"m",1.365335946,12.288023514,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,37.3774689626202
"1308","Liopropoma olneyi",140,"Curacao","deep",7,"m",1.365335946,9.557351622,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,29.0713647487046
"1309","Liopropoma olneyi",140,"St. Eustatius","deep",1,"m",5.143874644,5.143874644,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,15.6465370231972
"1310","Liopropoma olneyi",150,"Bonaire","deep",13,"m",1.188927353,15.456055589,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,47.0139268047612
"1311","Liopropoma olneyi",150,"Curacao","deep",12,"m",1.188927353,14.267128236,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,43.3974708967026
"1312","Liopropoma olneyi",150,"St. Eustatius","deep",4,"m",3.366899767,13.467599068,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,40.9654787518649
"1313","Liopropoma olneyi",160,"Bonaire","deep",2,"m",1.212877394,2.425754788,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,7.378613346247
"1314","Liopropoma olneyi",160,"Curacao","deep",7,"m",1.212877394,8.490141758,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,25.8251467118645
"1315","Liopropoma olneyi",160,"St. Eustatius","deep",7,"m",4.342754059,30.399278413,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,92.4679289613507
"1316","Liopropoma olneyi",170,"Curacao","deep",5,"m",1.172632844,5.86316422,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,17.8344579505494
"1317","Liopropoma olneyi",170,"Roatan","deep",1,"m",1.022988506,1.022988506,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,3.11170637723539
"1318","Liopropoma olneyi",170,"Roatan","shallow",1,"m",1.022988506,1.022988506,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,3.11170637723539
"1319","Liopropoma olneyi",170,"St. Eustatius","deep",3,"m",3.76734481,11.30203443,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,34.3783067016835
"1320","Liopropoma olneyi",180,"Curacao","deep",12,"m",1.724533239,20.694398868,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,62.9478166694167
"1321","Liopropoma olneyi",180,"St. Eustatius","deep",2,"m",4.174566474,8.349132948,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,25.3962288787218
"1322","Liopropoma olneyi",190,"Curacao","deep",4,"m",1.643187332,6.572749328,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,19.9928600174392
"1323","Liopropoma olneyi",190,"St. Eustatius","deep",2,"m",3.571711177,7.143422354,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,21.7287220373008
"1324","Liopropoma olneyi",200,"St. Eustatius","deep",2,"m",3.862032086,7.724064172,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,23.4949069331848
"1325","Liopropoma olneyi",220,"Curacao","deep",2,"m",1.136560242,2.273120484,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,6.91433331342552
"1326","Liopropoma olneyi",230,"Roatan","deep",1,"m",1.589285714,1.589285714,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,4.83425811971235
"1327","Liopropoma olneyi",230,"Roatan","shallow",1,"m",1.589285714,1.589285714,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,4.83425811971235
"1328","Liopropoma olneyi",250,"Roatan","deep",1,"m",1.034883721,1.034883721,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,3.14788900896291
"1329","Liopropoma olneyi",250,"Roatan","shallow",1,"m",1.034883721,1.034883721,"Liopropoma olneyi",0.01122,0.00677551020408163,3.04,0.086734693877551,8.42,220,6.315,3.14788900896291
"1330","Liopropoma santi",180,"Curacao","deep",1,"m",1.724533239,1.724533239,"Liopropoma santi",0.01122,0.00677551020408163,3.04,0.086734693877551,11.6,241,8.7,13.8932213274653
"1331","Liopropoma santi",240,"Curacao","deep",1,"m",2.350351807,2.350351807,"Liopropoma santi",0.01122,0.00677551020408163,3.04,0.086734693877551,11.6,241,8.7,18.9349541740314
"1332","Liopropoma santi",250,"Roatan","deep",1,"m",1.034883721,1.034883721,"Liopropoma santi",0.01122,0.00677551020408163,3.04,0.086734693877551,11.6,241,8.7,8.33725222506067
"1333","Liopropoma santi",250,"Roatan","shallow",1,"m",1.034883721,1.034883721,"Liopropoma santi",0.01122,0.00677551020408163,3.04,0.086734693877551,11.6,241,8.7,8.33725222506067
"1334","Liopropoma santi",260,"Roatan","deep",1,"m",1.126582278,1.126582278,"Liopropoma santi",0.01122,0.00677551020408163,3.04,0.086734693877551,11.6,241,8.7,9.07599608861701
"1335","Liopropoma santi",260,"Roatan","shallow",1,"m",1.126582278,1.126582278,"Liopropoma santi",0.01122,0.00677551020408163,3.04,0.086734693877551,11.6,241,8.7,9.07599608861701
"1336","Lipogramma barrettorum",130,"Curacao","deep",2,"m",1.303308391,2.606616782,"Lipogramma barrettorum",0.01122,0.00677551020408163,3.04,0.086734693877551,3.07125,365,2.3034375,0.369568034232413
"1337","Lipogramma barrettorum",160,"Curacao","deep",1,"m",1.212877394,1.212877394,"Lipogramma barrettorum",0.01122,0.00677551020408163,3.04,0.086734693877551,3.07125,365,2.3034375,0.171962644206406
"1338","Lipogramma evides",130,"Curacao","deep",2,"m",1.303308391,2.606616782,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.825122933891653
"1339","Lipogramma evides",140,"Bonaire","deep",5,"m",1.365335946,6.82667973,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.1609812560304
"1340","Lipogramma evides",150,"Bonaire","deep",1,"m",1.188927353,1.188927353,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.376354219947394
"1341","Lipogramma evides",150,"Curacao","deep",5,"m",1.188927353,5.944636765,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,1.88177109973697
"1342","Lipogramma evides",160,"Bonaire","deep",1,"m",1.212877394,1.212877394,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.383935590647226
"1343","Lipogramma evides",160,"Curacao","deep",5,"m",1.212877394,6.06438697,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,1.91967795323613
"1344","Lipogramma evides",170,"Curacao","deep",11,"m",1.172632844,12.898961284,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,4.08315823496026
"1345","Lipogramma evides",180,"Curacao","deep",9,"m",1.724533239,15.520799151,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,4.91309939391628
"1346","Lipogramma evides",180,"Roatan","deep",1,"m",2.870967742,2.870967742,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.908803067158084
"1347","Lipogramma evides",180,"Roatan","shallow",1,"m",2.870967742,2.870967742,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.908803067158084
"1348","Lipogramma evides",190,"Curacao","deep",9,"m",1.643187332,14.788685988,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,4.68134942392961
"1349","Lipogramma evides",200,"Curacao","deep",3,"m",1.203301258,3.609903774,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,1.14271281211656
"1350","Lipogramma evides",210,"Curacao","deep",2,"m",1.454078712,2.908157424,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.920575438046755
"1351","Lipogramma evides",210,"Roatan","deep",1,"m",2.119047619,2.119047619,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.670783216205581
"1352","Lipogramma evides",210,"Roatan","shallow",1,"m",2.119047619,2.119047619,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.670783216205581
"1353","Lipogramma evides",230,"Roatan","deep",4,"m",1.589285714,6.357142856,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.01234964830019
"1354","Lipogramma evides",230,"Roatan","shallow",4,"m",1.589285714,6.357142856,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.01234964830019
"1355","Lipogramma evides",240,"Curacao","deep",1,"m",2.350351807,2.350351807,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.744002414187399
"1356","Lipogramma evides",240,"Roatan","deep",3,"m",1.711538462,5.134615386,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,1.62535933204989
"1357","Lipogramma evides",240,"Roatan","shallow",3,"m",1.711538462,5.134615386,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,1.62535933204989
"1358","Lipogramma evides",240,"St. Eustatius","deep",1,"m",14.21653543,14.21653543,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,4.50023551784845
"1359","Lipogramma evides",260,"Curacao","deep",1,"m",2.855374707,2.855374707,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,0.903867101550741
"1360","Lipogramma flavescens",90,"Roatan","deep",2,"m",2.966666667,5.933333334,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.309335922982463
"1361","Lipogramma flavescens",90,"Roatan","shallow",2,"m",2.966666667,5.933333334,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.309335922982463
"1362","Lipogramma flavescens",210,"Roatan","deep",2,"m",2.119047619,4.238095238,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.220954230671968
"1363","Lipogramma flavescens",210,"Roatan","shallow",2,"m",2.119047619,4.238095238,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.220954230671968
"1364","Lipogramma flavescens",220,"Roatan","deep",1,"m",1.854166667,1.854166667,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.0966674759385366
"1365","Lipogramma flavescens",220,"Roatan","shallow",1,"m",1.854166667,1.854166667,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.0966674759385366
"1366","Lipogramma flavescens",230,"Roatan","deep",3,"m",1.589285714,4.767857142,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.248573509466862
"1367","Lipogramma flavescens",230,"Roatan","shallow",3,"m",1.589285714,4.767857142,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.248573509466862
"1368","Lipogramma flavescens",240,"Roatan","deep",1,"m",1.711538462,1.711538462,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.0892315162589776
"1369","Lipogramma flavescens",240,"Roatan","shallow",1,"m",1.711538462,1.711538462,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.0892315162589776
"1370","Lipogramma flavescens",260,"Roatan","deep",1,"m",1.126582278,1.126582278,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.0587346688890437
"1371","Lipogramma flavescens",260,"Roatan","shallow",1,"m",1.126582278,1.126582278,"Lipogramma flavescens",0.01122,0.00677551020408163,3.04,0.086734693877551,2.21,290,1.6575,0.0587346688890437
"1372","Lipogramma haberi",150,"Curacao","deep",1,"m",1.188927353,1.188927353,"Lipogramma haberi",0.01122,0.00677551020408163,3.04,0.086734693877551,3.07125,365,2.3034375,0.168566989872682
"1373","Lipogramma haberi",180,"Curacao","deep",1,"m",1.724533239,1.724533239,"Lipogramma haberi",0.01122,0.00677551020408163,3.04,0.086734693877551,3.07125,365,2.3034375,0.244505584214291
"1374","Lipogramma haberi",230,"Curacao","deep",1,"m",1.644295347,1.644295347,"Lipogramma haberi",0.01122,0.00677551020408163,3.04,0.086734693877551,3.07125,365,2.3034375,0.233129397188195
"1375","Lipogramma idabeli",130,"Roatan","deep",3,"m",2.542857143,7.628571429,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.41481957853002
"1376","Lipogramma idabeli",130,"Roatan","shallow",3,"m",2.542857143,7.628571429,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.41481957853002
"1377","Lipogramma idabeli",160,"Roatan","deep",4,"m",1.618181818,6.472727272,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.04893782386196
"1378","Lipogramma idabeli",160,"Roatan","shallow",4,"m",1.618181818,6.472727272,"Lipogramma evides",0.01122,0.00677551020408163,3.04,0.086734693877551,4,365,3,2.04893782386196
"1379","Lipogramma klayi",60,"Bonaire","deep",1,"m",2.016114097,2.016114097,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.638199673333094
"1380","Lipogramma klayi",60,"Roatan","deep",3,"m",1.893617021,5.680851063,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,1.79826989854164
"1381","Lipogramma klayi",60,"Roatan","shallow",3,"m",1.893617021,5.680851063,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,1.79826989854164
"1382","Lipogramma klayi",70,"Bonaire","deep",1,"m",2.085070543,2.085070543,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.660027793763825
"1383","Lipogramma klayi",70,"Curacao","deep",10,"m",2.085070543,20.85070543,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,6.60027793763825
"1384","Lipogramma klayi",70,"Roatan","deep",41,"m",2.656716418,108.925373138,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,34.4802596528628
"1385","Lipogramma klayi",70,"Roatan","shallow",41,"m",2.656716418,108.925373138,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,34.4802596528628
"1386","Lipogramma klayi",70,"St. Eustatius","deep",1,"m",5.971062422,5.971062422,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,1.89013612515399
"1387","Lipogramma klayi",80,"Bonaire","deep",2,"m",1.181725224,2.363450448,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.748148780913244
"1388","Lipogramma klayi",80,"Curacao","deep",5,"m",1.181725224,5.90862612,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,1.87037195228311
"1389","Lipogramma klayi",80,"Roatan","deep",11,"m",2.472222222,27.194444442,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,8.60838460739128
"1390","Lipogramma klayi",80,"Roatan","shallow",11,"m",2.472222222,27.194444442,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,8.60838460739128
"1391","Lipogramma klayi",80,"St. Eustatius","deep",1,"m",3.768327681,3.768327681,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,1.19286180211965
"1392","Lipogramma klayi",90,"Bonaire","deep",2,"m",1.187769118,2.375538236,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.7519751627457
"1393","Lipogramma klayi",90,"Curacao","deep",27,"m",1.187769118,32.069766186,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,10.1516646970669
"1394","Lipogramma klayi",90,"Roatan","deep",62,"m",2.966666667,183.933333354,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,58.2239831744949
"1395","Lipogramma klayi",90,"Roatan","shallow",62,"m",2.966666667,183.933333354,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,58.2239831744949
"1396","Lipogramma klayi",90,"St. Eustatius","deep",4,"m",1,4,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,1.26619753174236
"1397","Lipogramma klayi",100,"Curacao","deep",5,"m",1.379236425,6.896182125,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,2.1829821962802
"1398","Lipogramma klayi",100,"Roatan","deep",9,"m",1.483333333,13.349999997,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,4.22593426124048
"1399","Lipogramma klayi",100,"Roatan","shallow",9,"m",1.483333333,13.349999997,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,4.22593426124048
"1400","Lipogramma klayi",100,"St. Eustatius","deep",18,"m",1.546301253,27.833422554,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,8.81065273445423
"1401","Lipogramma klayi",110,"Bonaire","deep",1,"m",1.161185714,1.161185714,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.367572621240322
"1402","Lipogramma klayi",110,"Curacao","deep",2,"m",1.161185714,2.322371428,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.735145242480645
"1403","Lipogramma klayi",110,"Roatan","deep",4,"m",1.934782609,7.739130436,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,2.44981696397384
"1404","Lipogramma klayi",110,"Roatan","shallow",4,"m",1.934782609,7.739130436,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,2.44981696397384
"1405","Lipogramma klayi",110,"St. Eustatius","deep",15,"m",1.300675371,19.510130565,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,6.17591979134354
"1406","Lipogramma klayi",120,"Roatan","deep",4,"m",2.170731707,8.682926828,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,2.74857512947828
"1407","Lipogramma klayi",120,"Roatan","shallow",4,"m",2.170731707,8.682926828,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,2.74857512947828
"1408","Lipogramma klayi",120,"St. Eustatius","deep",10,"m",3.838426787,38.38426787,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,12.1505163086829
"1409","Lipogramma klayi",140,"Roatan","deep",1,"m",1.893617021,1.893617021,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.59942329951388
"1410","Lipogramma klayi",140,"Roatan","shallow",1,"m",1.893617021,1.893617021,"Lipogramma klayi",0.01122,0.00677551020408163,3.04,0.086734693877551,4,145,3,0.59942329951388
"1411","Lipogramma levinsoni",90,"Curacao","deep",2,"m",1.187769118,2.375538236,"Lipogramma levinsoni",0.01122,0.00677551020408163,3.04,0.086734693877551,3.07125,365,2.3034375,0.336805548934141
